id,source_category,text
469,/boards/forums/stigma.54/,"I do wonder if ozempic is going to mean the general public gets morefamiliar with seeing pens, and used to the idea of injecting being ok?"
470,/boards/forums/stigma.54/,"Isn't Ozempic a once a week jab, in which case why would you even bring it out of the house?"
471,/boards/forums/stigma.54/,"trophywench said: Isn't Ozempic a once a week jab, in which case why would you even bring it out of the house? Click to expand... I think @Tdm means because more people are injecting, and therefore become familiar.... perhaps along with family members too,  with medical injector pens and also these drugs are very high profile, so lots of social media about them making more people aware of injecting medication."
472,/boards/forums/stigma.54/,"trophywench said: Isn't Ozempic a once a week jab, in which case why would you even bring it out of the house? Click to expand... That's what I was thinking. Maybe more people become aware of injectors like insulin pens. However, will the number of people ""publicly"" (as in raising awareness) taking Ozempic be more than the number of people publicly taking insulin. I would expect Ozempic-takers to be at least as private if not more so than insulin-takers, even within their families and close friends."
473,/boards/forums/stigma.54/,"louisew said: Absolutely don’t need to go into toilet, and it’s easy enough to inject discreetly. And you don’t need to say anything, unless you want to. Click to expand... Flight is tomorrow and I intend to inject in my seat without a fanfare"
474,/boards/forums/stigma.54/,Lisa65 said: Flight is tomorrow and I intend to inject in my seat without a fanfare Click to expand... Enjoy Turkey.
475,/boards/forums/stigma.54/,"Lisa65 said: I'm slightly worried because I'm flying to Turkey in a couple of weeks and my insulin will be due mid flight. I've got a window seat so I guess I can just turn away from the person next to me to do it, but I'm wondering if I should mention it first, so they don't think I'm a drug addict or something? I don't really want to go to a disgusting aeroplane toilet to inject. Click to expand... When I fly I tell the cabin crew and ask for their sharps box.  They are really helpful and won't make you use the toilet.  One flight I had a young child next to me.  I asked the steward and he let me do my injection in the galley."
476,/boards/forums/stigma.54/,"Tezzz said: When I fly I tell the cabin crew and ask for their sharps box.  They are really helpful and won't make you use the toilet.  One flight I had a young child next to me.  I asked the steward and he let me do my injection in the galley. Click to expand... Do you not carry something to store your sharps when you go away? I use a ""cosmetics bottle"" so can remain independent and private when injecting in public  I decant into my sharps bin when I get home."
477,/boards/forums/stigma.54/,"Tezzz said: When I fly I tell the cabin crew and ask for their sharps box. They are really helpful and won't make you use the toilet. One flight I had a young child next to me. I asked the steward and he let me do my injection in the galley. Click to expand... That seems a bizarre approach. If a small child next to me id say to the adult with them something just to let them know im going to do my medication which is injected, if they could just watch their child doesn’t come too close for a moment. Id put my used sharps in my little screw on tub that lives in my diabetes kit, it’s one of those tiny round pots you’d use for dips or something. No need to involve cabin crew whatsoever."
478,/boards/forums/stigma.54/,Depends on the kid and the parent...some are unpredictable and start screaming for no reason...and that's just the parents
479,/boards/forums/stigma.54/,Tdm said: Depends on the kid and the parent...some are unpredictable and start screaming for no reason...and that's just the parents Click to expand... Can’t see why screaming means you can’t inject. If you’ve told the parent to make sure they don’t get in the way they’ll be holding them.
480,/boards/forums/stigma.54/,"Lucyr said: That seems a bizarre approach. If a small child next to me id say to the adult with them something just to let them know im going to do my medication which is injected, if they could just watch their child doesn’t come too close for a moment. Id put my used sharps in my little screw on tub that lives in my diabetes kit, it’s one of those tiny round pots you’d use for dips or something. No need to involve cabin crew whatsoever. Click to expand... I did not speak the child’s or parents language so it was easier to ask the cabin crew nicely."
